store_id,dept_id,store_type,status,reorder_point_usd,simulated_inventory_usd,excess_value_inr,abs_deviation_usd,alert_message
19,19,A,Understocked,7820.049223288638,7507.452223879405,0.0,312.5969994092329,"Store 19, Dept 19: 4% below reorder point - restock recommended"
7,30,B,Understocked,2755.318955197912,2443.2434817030216,0.0,312.0754734948905,"Store 7, Dept 30: 11% below reorder point - restock recommended"
10,42,B,Understocked,26104.018361706178,25797.79378624838,0.0,306.22457545779616,"Store 10, Dept 42: 1% below reorder point - restock recommended"
5,97,B,Understocked,1690.0305900510039,1384.7320678731114,0.0,305.29852217789244,"Store 5, Dept 97: 18% below reorder point - restock recommended"
13,7,A,Understocked,128544.38274543983,128241.48222667527,0.0,302.90051876455254,"Store 13, Dept 7: 0% below reorder point - restock recommended"
24,37,A,Understocked,7133.540025185269,6831.847446135587,0.0,301.6925790496816,"Store 24, Dept 37: 4% below reorder point - restock recommended"
2,78,A,Understocked,7945.492123288638,7644.665475420644,0.0,300.8266478679943,"Store 2, Dept 78: 4% below reorder point - restock recommended"
39,14,A,Understocked,48957.11461057038,48657.27519843705,0.0,299.8394121333331,"Store 39, Dept 14: 1% below reorder point - restock recommended"
5,94,B,Understocked,3692.0557852016273,3392.785613864891,0.0,299.27017133673644,"Store 5, Dept 94: 8% below reorder point - restock recommended"
2,36,A,Understocked,9048.246773241313,8749.859670315218,0.0,298.3871029260954,"Store 2, Dept 36: 3% below reorder point - restock recommended"
39,80,A,Understocked,28434.172114239496,28142.17121798274,0.0,292.00089625675537,"Store 39, Dept 80: 1% below reorder point - restock recommended"
19,85,A,Understocked,10892.578279121175,10602.90788413066,0.0,289.670394990515,"Store 19, Dept 85: 3% below reorder point - restock recommended"
12,28,B,Understocked,1773.161238105644,1489.4128776494033,0.0,283.7483604562408,"Store 12, Dept 28: 16% below reorder point - restock recommended"
13,82,A,Understocked,71646.63824820108,71369.68618709553,0.0,276.95206110554864,"Store 13, Dept 82: 0% below reorder point - restock recommended"
44,3,C,Understocked,2166.756979777239,1893.7504001552834,0.0,273.00657962195555,"Store 44, Dept 3: 13% below reorder point - restock recommended"
17,99,B,Understocked,6052.7083348926435,5783.764919242055,0.0,268.9434156505886,"Store 17, Dept 99: 4% below reorder point - restock recommended"
21,28,B,Understocked,1358.1487472857962,1092.2284136339817,0.0,265.9203336518144,"Store 21, Dept 28: 20% below reorder point - restock recommended"
30,23,C,Understocked,3198.9235772879742,2937.988616580729,0.0,260.9349607072454,"Store 30, Dept 23: 8% below reorder point - restock recommended"
28,27,A,Understocked,3092.573277012658,2832.8062831784277,0.0,259.7669938342301,"Store 28, Dept 27: 8% below reorder point - restock recommended"
18,85,B,Understocked,4601.97879212145,4353.976674551518,0.0,248.00211756993212,"Store 18, Dept 85: 5% below reorder point - restock recommended"
28,56,A,Understocked,2474.0233529471493,2230.700981310067,0.0,243.32237163708214,"Store 28, Dept 56: 10% below reorder point - restock recommended"
10,80,B,Understocked,1499.699900194689,1256.4953398459918,0.0,243.2045603486972,"Store 10, Dept 80: 16% below reorder point - restock recommended"
23,71,B,Understocked,30312.360988872228,30072.04992698635,0.0,240.31106188587728,"Store 23, Dept 71: 1% below reorder point - restock recommended"
5,52,B,Understocked,1443.8758807380736,1203.5888414342276,0.0,240.2870393038461,"Store 5, Dept 52: 17% below reorder point - restock recommended"
29,42,B,Understocked,9113.747635750937,8879.717845641242,0.0,234.02979010969466,"Store 29, Dept 42: 3% below reorder point - restock recommended"
3,26,B,Understocked,6750.42507176019,6516.468271875214,0.0,233.95679988497614,"Store 3, Dept 26: 3% below reorder point - restock recommended"
45,33,B,Understocked,12005.292017909764,11773.813568218398,0.0,231.4784496913653,"Store 45, Dept 33: 2% below reorder point - restock recommended"
37,74,C,Understocked,1824.9684806797304,1595.7185740921977,0.0,229.24990658753268,"Store 37, Dept 74: 13% below reorder point - restock recommended"
37,7,C,Understocked,2067.9382381466403,1839.9110215352896,0.0,228.0272166113507,"Store 37, Dept 7: 11% below reorder point - restock recommended"
32,42,A,Understocked,15775.250935657785,15549.75719582636,0.0,225.49373983142505,"Store 32, Dept 42: 1% below reorder point - restock recommended"
36,67,A,Understocked,1525.4235332224587,1300.8675014126231,0.0,224.55603180983553,"Store 36, Dept 67: 15% below reorder point - restock recommended"
2,28,A,Understocked,1256.7380029517747,1034.2241263610929,0.0,222.51387659068178,"Store 2, Dept 28: 18% below reorder point - restock recommended"
5,29,B,Understocked,2568.030072055489,2347.6906295172184,0.0,220.33944253827076,"Store 5, Dept 29: 9% below reorder point - restock recommended"
22,36,B,Understocked,8031.341183215327,7813.816387601846,0.0,217.52479561348082,"Store 22, Dept 36: 3% below reorder point - restock recommended"
29,36,B,Understocked,4263.417063361448,4048.3845044186473,0.0,215.03255894280028,"Store 29, Dept 36: 5% below reorder point - restock recommended"
2,99,A,Understocked,1280.265910752326,1072.3244665598866,0.0,207.94144419243935,"Store 2, Dept 99: 16% below reorder point - restock recommended"
33,18,A,Understocked,1327.1240345500212,1119.3667897910855,0.0,207.7572447589357,"Store 33, Dept 18: 16% below reorder point - restock recommended"
15,21,B,Understocked,6312.165701133412,6109.585903296791,0.0,202.57979783662086,"Store 15, Dept 21: 3% below reorder point - restock recommended"
15,35,B,Understocked,6697.988081756754,6497.453108770875,0.0,200.534972985879,"Store 15, Dept 35: 3% below reorder point - restock recommended"
29,28,B,Understocked,1222.2424869044269,1024.1515712130508,0.0,198.09091569137604,"Store 29, Dept 28: 16% below reorder point - restock recommended"
32,29,A,Understocked,7390.268053398409,7193.143235299403,0.0,197.124818099006,"Store 32, Dept 29: 3% below reorder point - restock recommended"
30,3,C,Understocked,2974.259388792435,2779.3982051932558,0.0,194.86118359917918,"Store 30, Dept 3: 7% below reorder point - restock recommended"
40,20,A,Understocked,8256.910215702737,8064.056083237499,0.0,192.85413246523876,"Store 40, Dept 20: 2% below reorder point - restock recommended"
33,87,A,Understocked,995.6928041460711,805.0632606048182,0.0,190.62954354125293,"Store 33, Dept 87: 19% below reorder point - restock recommended"
40,52,A,Understocked,2346.374452809587,2155.7803635639607,0.0,190.5940892456265,"Store 40, Dept 52: 8% below reorder point - restock recommended"
7,41,B,Understocked,5057.1664690576035,4871.188980588501,0.0,185.97748846910235,"Store 7, Dept 41: 4% below reorder point - restock recommended"
38,74,C,Understocked,1166.6549127103578,982.7984109052228,0.0,183.85650180513505,"Store 38, Dept 74: 16% below reorder point - restock recommended"
39,35,A,Understocked,5456.760565247129,5274.569235906005,0.0,182.1913293411244,"Store 39, Dept 35: 3% below reorder point - restock recommended"
43,99,C,Understocked,3253.881077287974,3075.777493337474,0.0,178.10358395050025,"Store 43, Dept 99: 5% below reorder point - restock recommended"
28,83,A,Understocked,17574.7939552049,17397.55545172342,0.0,177.2385034814797,"Store 28, Dept 83: 1% below reorder point - restock recommended"
33,16,A,Understocked,1086.7045966517178,909.9290867885833,0.0,176.77550986313452,"Store 33, Dept 16: 16% below reorder point - restock recommended"
45,52,B,Understocked,3266.330995141198,3090.6215709061867,0.0,175.70942423501128,"Store 45, Dept 52: 5% below reorder point - restock recommended"
44,83,C,Understocked,2013.9034978177529,1838.7440139193595,0.0,175.15948389839332,"Store 44, Dept 83: 9% below reorder point - restock recommended"
22,18,B,Understocked,13454.289218152266,13283.296397530457,0.0,170.99282062180828,"Store 22, Dept 18: 1% below reorder point - restock recommended"
40,71,A,Understocked,5165.315449288886,4994.519382314618,0.0,170.7960669742679,"Store 40, Dept 71: 3% below reorder point - restock recommended"
18,80,B,Understocked,1620.9481336746953,1453.8000152322463,0.0,167.148118442449,"Store 18, Dept 80: 10% below reorder point - restock recommended"
37,56,C,Understocked,1056.4854805759687,893.5367772299759,0.0,162.94870334599284,"Store 37, Dept 56: 15% below reorder point - restock recommended"
21,35,B,Understocked,6112.089975735738,5949.552484400231,0.0,162.53749133550718,"Store 21, Dept 35: 3% below reorder point - restock recommended"
17,41,B,Overstocked,314.8161600775578,475.57607124467654,278.20198365220546,160.75991116711873,"Store 17, Dept 41: 1.5x reorder point - INR 278 excess tied up"
39,36,A,Understocked,8039.651794920974,7879.0248062439105,0.0,160.6269886770633,"Store 39, Dept 36: 2% below reorder point - restock recommended"
40,47,A,Understocked,7820.049223288638,7668.015193195473,0.0,152.0340300931648,"Store 40, Dept 47: 2% below reorder point - restock recommended"
43,60,C,Understocked,918.9511950211638,769.9341917854761,0.0,149.01700323568775,"Store 43, Dept 60: 16% below reorder point - restock recommended"
20,60,A,Understocked,1519.3085664085515,1370.3333969193488,0.0,148.9751694892027,"Store 20, Dept 60: 10% below reorder point - restock recommended"
36,11,A,Understocked,752.6727101820605,607.0081097097022,0.0,145.6646004723583,"Store 36, Dept 11: 19% below reorder point - restock recommended"
5,42,B,Understocked,7501.053184583402,7357.36017690061,0.0,143.69300768279209,"Store 5, Dept 42: 2% below reorder point - restock recommended"
28,99,A,Understocked,1588.9429398991492,1446.5898358306918,0.0,142.35310406845747,"Store 28, Dept 99: 9% below reorder point - restock recommended"
37,67,C,Understocked,7095.891389444839,6955.2609303267145,0.0,140.63045911812424,"Store 37, Dept 67: 2% below reorder point - restock recommended"
10,28,B,Understocked,2190.4534583806303,2050.689226333169,0.0,139.76423204746152,"Store 10, Dept 28: 6% below reorder point - restock recommended"
37,16,C,Understocked,5942.6483951083665,5803.650601666349,0.0,138.9977934420176,"Store 37, Dept 16: 2% below reorder point - restock recommended"
43,56,C,Understocked,721.1579784306949,583.3262582468557,0.0,137.83172018383925,"Store 43, Dept 56: 19% below reorder point - restock recommended"
45,30,B,Understocked,7351.9735384485075,7214.599487245631,0.0,137.37405120287622,"Store 45, Dept 30: 2% below reorder point - restock recommended"
34,27,A,Understocked,1562.4290372792666,1426.1158775547651,0.0,136.31315972450147,"Store 34, Dept 27: 9% below reorder point - restock recommended"
38,33,C,Understocked,3168.4020439546407,3033.7154776365055,0.0,134.6865663181352,"Store 38, Dept 33: 4% below reorder point - restock recommended"
11,52,A,Understocked,7143.928582578687,7011.030593981047,0.0,132.8979885976405,"Store 11, Dept 52: 2% below reorder point - restock recommended"
36,22,A,Understocked,1354.918281257823,1225.2264650014506,0.0,129.69181625637248,"Store 36, Dept 22: 10% below reorder point - restock recommended"
44,28,C,Overstocked,254.47448705981952,383.5012593461655,148.53088678420443,129.026772286346,"Store 44, Dept 28: 1.5x reorder point - INR 149 excess tied up"
31,24,A,Understocked,12811.315322266735,12683.322672572984,0.0,127.99264969375145,"Store 31, Dept 24: 1% below reorder point - restock recommended"
23,94,B,Understocked,2648.4191054331613,2521.858242179124,0.0,126.56086325403749,"Store 23, Dept 94: 5% below reorder point - restock recommended"
43,12,C,Overstocked,249.77000848482965,376.1375852891395,123.05352263728832,126.36757680430986,"Store 43, Dept 12: 1.5x reorder point - INR 123 excess tied up"
36,17,A,Understocked,663.3189065255833,537.5869090804355,0.0,125.73199744514784,"Store 36, Dept 17: 19% below reorder point - restock recommended"
16,29,B,Understocked,3356.827265617839,3233.9232750266283,0.0,122.90399059121091,"Store 16, Dept 29: 4% below reorder point - restock recommended"
6,60,A,Understocked,919.6285137972471,796.9861875964925,0.0,122.64232620075461,"Store 6, Dept 60: 13% below reorder point - restock recommended"
19,99,A,Understocked,1511.1168841898289,1389.279197278737,0.0,121.83768691109185,"Store 19, Dept 99: 8% below reorder point - restock recommended"
31,60,A,Understocked,1007.8577968786472,889.1157052071061,0.0,118.74209167154106,"Store 31, Dept 60: 12% below reorder point - restock recommended"
25,91,B,Understocked,18111.136846663772,17993.122735233952,0.0,118.01411142982033,"Store 25, Dept 91: 1% below reorder point - restock recommended"
5,71,B,Understocked,1588.647716624852,1471.7826045577028,0.0,116.86511206714908,"Store 5, Dept 71: 7% below reorder point - restock recommended"
31,28,A,Understocked,971.5891637721527,855.9917318915902,0.0,115.59743188056245,"Store 31, Dept 28: 12% below reorder point - restock recommended"
26,28,A,Understocked,1031.1075703866225,916.3411782181754,0.0,114.76639216844706,"Store 26, Dept 28: 11% below reorder point - restock recommended"
44,98,C,Understocked,7482.659671761712,7368.654793867825,0.0,114.00487789388717,"Store 44, Dept 98: 2% below reorder point - restock recommended"
35,5,B,Understocked,41046.82426099252,40935.2103626507,0.0,111.61389834182046,"Store 35, Dept 5: 0% below reorder point - restock recommended"
22,98,B,Understocked,808.35860883999,697.2339730119826,0.0,111.1246358280074,"Store 22, Dept 98: 14% below reorder point - restock recommended"
36,87,A,Understocked,753.5456326420219,642.9389536603597,0.0,110.60667898166218,"Store 36, Dept 87: 15% below reorder point - restock recommended"
38,81,C,Understocked,23712.38830482616,23601.951508275008,0.0,110.43679655115193,"Store 38, Dept 81: 0% below reorder point - restock recommended"
24,54,A,Overstocked,212.7981154158607,323.04575800604675,319.43254522722253,110.24764259018605,"Store 24, Dept 54: 1.5x reorder point - INR 319 excess tied up"
15,83,B,Understocked,648.1527624168903,538.4386664469868,0.0,109.7140959699035,"Store 15, Dept 83: 17% below reorder point - restock recommended"
34,28,A,Understocked,578.7431579735052,473.7457597385844,0.0,104.99739823492075,"Store 34, Dept 28: 18% below reorder point - restock recommended"
18,59,B,Understocked,542.3718013794169,437.76602654802815,0.0,104.60577483138871,"Store 18, Dept 59: 19% below reorder point - restock recommended"
10,83,B,Understocked,667.8312029689087,565.1613237964586,0.0,102.66987917245001,"Store 10, Dept 83: 15% below reorder point - restock recommended"
42,85,C,Overstocked,199.34592985837946,301.8742445385854,236.9940293343451,102.52831468020594,"Store 42, Dept 85: 1.5x reorder point - INR 237 excess tied up"
37,31,C,Understocked,999.5894908575676,897.3261931062646,0.0,102.26329775130307,"Store 37, Dept 31: 10% below reorder point - restock recommended"
32,99,A,Understocked,982.3521148926077,880.1747808766056,0.0,102.17733401600208,"Store 32, Dept 99: 10% below reorder point - restock recommended"
28,37,A,Understocked,4862.209443528461,4766.3972887381815,0.0,95.81215479027924,"Store 28, Dept 37: 2% below reorder point - restock recommended"
25,59,B,Understocked,630.303765695232,537.4105833083366,0.0,92.89318238689532,"Store 25, Dept 59: 15% below reorder point - restock recommended"
25,60,B,Understocked,625.0901198181234,532.5876656970407,0.0,92.50245412108268,"Store 25, Dept 60: 15% below reorder point - restock recommended"
13,47,A,Understocked,8580.760773288639,8489.625426150049,0.0,91.13534713859008,"Store 13, Dept 47: 1% below reorder point - restock recommended"
30,83,C,Understocked,3648.2393074681386,3557.427707884717,0.0,90.81159958342141,"Store 30, Dept 83: 2% below reorder point - restock recommended"
18,29,B,Understocked,23832.236492115586,23745.610727093546,0.0,86.62576502203956,"Store 18, Dept 29: 0% below reorder point - restock recommended"
40,59,A,Understocked,442.7778499622501,357.143764721092,0.0,85.63408524115812,"Store 40, Dept 59: 19% below reorder point - restock recommended"
25,35,B,Understocked,6039.605892944909,5954.505152814499,0.0,85.10074013041049,"Store 25, Dept 35: 1% below reorder point - restock recommended"
45,74,B,Understocked,22579.087447887734,22494.710877002657,0.0,84.37657088507694,"Store 45, Dept 74: 0% below reorder point - restock recommended"
19,36,A,Understocked,7064.8569948885815,6980.845308784791,0.0,84.01168610379045,"Store 19, Dept 36: 1% below reorder point - restock recommended"
21,83,B,Understocked,427.9332992965499,344.7092158475814,0.0,83.22408344896849,"Store 21, Dept 83: 19% below reorder point - restock recommended"
39,99,A,Understocked,3504.087865676386,3422.029502924418,0.0,82.05836275196816,"Store 39, Dept 99: 2% below reorder point - restock recommended"
36,12,A,Overstocked,150.58174227893198,230.15052396266393,355.0665751740738,79.56878168373194,"Store 36, Dept 12: 1.5x reorder point - INR 355 excess tied up"
10,59,B,Understocked,672.952694590292,594.7763736441349,0.0,78.17632094615715,"Store 10, Dept 59: 12% below reorder point - restock recommended"
7,54,B,Overstocked,153.6114840289555,231.58326793088426,96.78147665843548,77.97178390192877,"Store 7, Dept 54: 1.5x reorder point - INR 97 excess tied up"
43,18,C,Understocked,1070.6927097645575,996.6613719151067,0.0,74.03133784945089,"Store 43, Dept 18: 7% below reorder point - restock recommended"
42,20,C,Understocked,506.70368885785183,434.3832627106572,0.0,72.32042614719461,"Store 42, Dept 20: 14% below reorder point - restock recommended"
7,45,B,Overstocked,140.98252435972438,212.60327416575166,93.74747297170222,71.62074980602728,"Store 7, Dept 45: 1.5x reorder point - INR 94 excess tied up"
37,42,C,Understocked,355.73909481218715,284.62625421401975,0.0,71.1128405981674,"Store 37, Dept 42: 20% below reorder point - restock recommended"
45,59,B,Understocked,473.9871368155728,402.8771526803563,0.0,71.10998413521651,"Store 45, Dept 59: 15% below reorder point - restock recommended"
20,33,A,Understocked,22707.876311639666,22637.87284312341,0.0,70.00346851625727,"Store 20, Dept 33: 0% below reorder point - restock recommended"
12,60,B,Understocked,989.9962773969684,920.6631313615662,0.0,69.33314603540214,"Store 12, Dept 60: 7% below reorder point - restock recommended"
5,54,B,Understocked,395.1008124870251,327.82779749774954,0.0,67.27301498927557,"Store 5, Dept 54: 17% below reorder point - restock recommended"
23,60,B,Understocked,378.79412197883346,313.0343554847141,0.0,65.75976649411933,"Store 23, Dept 60: 17% below reorder point - restock recommended"
29,31,B,Understocked,5501.953445272076,5440.294205495573,0.0,61.659239776503455,"Store 29, Dept 31: 1% below reorder point - restock recommended"
37,80,C,Understocked,23217.587630607064,23156.922374078855,0.0,60.665256528209284,"Store 37, Dept 80: 0% below reorder point - restock recommended"
1,28,A,Understocked,1112.2238633638904,1051.8989108365074,0.0,60.32495252738295,"Store 1, Dept 28: 5% below reorder point - restock recommended"
33,26,A,Understocked,511.10316653023057,454.037603737617,0.0,57.06556279261355,"Store 33, Dept 26: 11% below reorder point - restock recommended"
22,7,B,Understocked,57157.329261718696,57101.05904481371,0.0,56.27021690498805,"Store 22, Dept 7: 0% below reorder point - restock recommended"
19,28,A,Understocked,1636.5379782967286,1582.1590308101397,0.0,54.37894748658891,"Store 19, Dept 28: 3% below reorder point - restock recommended"
14,67,A,Understocked,38959.03026129902,38907.056973908686,0.0,51.97328739033401,"Store 14, Dept 67: 0% below reorder point - restock recommended"
7,49,B,Overstocked,97.7383381382552,149.03770268242317,201.7062244283502,51.29936454416797,"Store 7, Dept 49: 1.5x reorder point - INR 202 excess tied up"
26,27,A,Understocked,2089.6216274942594,2038.8556902399832,0.0,50.765937254276196,"Store 26, Dept 27: 2% below reorder point - restock recommended"
28,36,A,Understocked,5464.520234426423,5415.586270635798,0.0,48.93396379062415,"Store 28, Dept 36: 1% below reorder point - restock recommended"
38,9,C,Understocked,396.528898891925,347.72269183297476,0.0,48.806207058950235,"Store 38, Dept 9: 12% below reorder point - restock recommended"
16,81,B,Understocked,9230.182701730755,9183.391557123947,0.0,46.7911446068083,"Store 16, Dept 81: 1% below reorder point - restock recommended"
24,60,A,Understocked,364.3631839146404,318.36722972909797,0.0,45.995954185542416,"Store 24, Dept 60: 13% below reorder point - restock recommended"
43,6,C,Overstocked,90.10517421711405,135.904525085991,61.98139210655236,45.79935086887694,"Store 43, Dept 6: 1.5x reorder point - INR 62 excess tied up"
1,48,A,Understocked,4028.592321331007,3983.9127612200514,0.0,44.67956011095566,"Store 1, Dept 48: 1% below reorder point - restock recommended"
15,93,B,Understocked,1061.322774736586,1018.1538297514472,0.0,43.168944985138864,"Store 15, Dept 93: 4% below reorder point - restock recommended"
9,28,B,Understocked,604.8297871765278,562.0185156203991,0.0,42.81127155612876,"Store 9, Dept 28: 7% below reorder point - restock recommended"
5,59,B,Understocked,332.3088116571506,289.58019150146913,0.0,42.72862015568148,"Store 5, Dept 59: 13% below reorder point - restock recommended"
29,49,B,Understocked,231.19309623330122,189.53954875440337,0.0,41.65354747889785,"Store 29, Dept 49: 18% below reorder point - restock recommended"
32,59,A,Understocked,850.125054856227,808.5578351678353,0.0,41.56721968839179,"Store 32, Dept 59: 5% below reorder point - restock recommended"
30,9,C,Understocked,298.2734470308586,256.79219546782065,0.0,41.48125156303797,"Store 30, Dept 9: 14% below reorder point - restock recommended"
30,25,C,Understocked,216.26653179553654,175.0036322088105,0.0,41.262899586726036,"Store 30, Dept 25: 19% below reorder point - restock recommended"
44,12,C,Understocked,347.86985593683346,307.06874267214414,0.0,40.80111326468932,"Store 44, Dept 12: 12% below reorder point - restock recommended"
42,9,C,Understocked,595.9170124313705,555.7392126944615,0.0,40.17779973690904,"Store 42, Dept 9: 7% below reorder point - restock recommended"
5,30,B,Understocked,2284.5082514215883,2244.93443611044,0.0,39.57381531114834,"Store 5, Dept 30: 2% below reorder point - restock recommended"
25,83,B,Understocked,514.004736049184,476.53369559437647,0.0,37.47104045480751,"Store 25, Dept 83: 7% below reorder point - restock recommended"
28,7,A,Understocked,55345.55075684266,55309.116298174704,0.0,36.4344586679581,"Store 28, Dept 7: 0% below reorder point - restock recommended"
38,12,C,Understocked,211.2779024799927,176.45418891194547,0.0,34.823713568047225,"Store 38, Dept 12: 16% below reorder point - restock recommended"
3,97,B,Understocked,1295.1334859275526,1260.413332279731,0.0,34.72015364782146,"Store 3, Dept 97: 3% below reorder point - restock recommended"
43,25,C,Understocked,328.8687716700046,294.71639788728254,0.0,34.152373782722066,"Store 43, Dept 25: 10% below reorder point - restock recommended"
3,28,B,Understocked,430.79551784662965,399.47129581444295,0.0,31.324222032186697,"Store 3, Dept 28: 7% below reorder point - restock recommended"
5,28,B,Understocked,414.22930586226977,383.78546240617476,0.0,30.44384345609501,"Store 5, Dept 28: 7% below reorder point - restock recommended"
42,27,C,Understocked,173.30926422010143,144.0145007968775,0.0,29.294763423223912,"Store 42, Dept 27: 17% below reorder point - restock recommended"
38,42,C,Understocked,285.80777655406285,257.146589643157,0.0,28.661186910905883,"Store 38, Dept 42: 10% below reorder point - restock recommended"
12,83,B,Understocked,608.1022236430531,579.6619411935164,0.0,28.440282449536653,"Store 12, Dept 83: 5% below reorder point - restock recommended"
36,9,A,Understocked,604.4557885384811,576.5387704416103,0.0,27.917018096870834,"Store 36, Dept 9: 5% below reorder point - restock recommended"
38,23,C,Understocked,171.30132664035798,143.58805493479602,0.0,27.713271705561965,"Store 38, Dept 23: 16% below reorder point - restock recommended"
17,98,B,Understocked,860.5642295585119,832.911600670838,0.0,27.652628887673927,"Store 17, Dept 98: 3% below reorder point - restock recommended"
5,49,B,Understocked,238.1723693056071,210.71896137928155,0.0,27.453407926325553,"Store 5, Dept 49: 12% below reorder point - restock recommended"
45,32,B,Understocked,11012.28445141045,10986.830871505492,0.0,25.453579904959042,"Store 45, Dept 32: 0% below reorder point - restock recommended"
44,32,C,Understocked,175.8625776302299,150.57266158111577,0.0,25.28991604911414,"Store 44, Dept 32: 14% below reorder point - restock recommended"
1,83,A,Understocked,13201.67354251021,13176.389607503468,0.0,25.283935006742468,"Store 1, Dept 83: 0% below reorder point - restock recommended"
13,50,A,Understocked,5748.365627588957,5723.569809877345,0.0,24.79581771161247,"Store 13, Dept 50: 0% below reorder point - restock recommended"
33,52,A,Understocked,121.76006768088492,98.30856291132898,0.0,23.45150476955594,"Store 33, Dept 52: 19% below reorder point - restock recommended"
28,54,A,Understocked,142.34261207269827,120.38439072138551,0.0,21.95822135131276,"Store 28, Dept 54: 15% below reorder point - restock recommended"
17,82,B,Understocked,41525.78536876185,41504.169316720305,0.0,21.6160520415433,"Store 17, Dept 82: 0% below reorder point - restock recommended"
27,50,A,Understocked,6770.027107618579,6749.508006404443,0.0,20.519101214135844,"Store 27, Dept 50: 0% below reorder point - restock recommended"
44,10,C,Understocked,290.573148298811,270.5050676915581,0.0,20.06808060725291,"Store 44, Dept 10: 7% below reorder point - restock recommended"
16,54,B,Understocked,135.53678196501792,116.44828817704654,0.0,19.088493787971387,"Store 16, Dept 54: 14% below reorder point - restock recommended"
42,23,C,Understocked,235.30329874448435,216.98365498621257,0.0,18.31964375827178,"Store 42, Dept 23: 8% below reorder point - restock recommended"
16,28,B,Understocked,498.96770522161006,480.9258400515022,0.0,18.041865170107883,"Store 16, Dept 28: 4% below reorder point - restock recommended"
30,85,C,Understocked,179.57644478220288,162.27237820711457,0.0,17.304066575088314,"Store 30, Dept 85: 10% below reorder point - restock recommended"
26,54,A,Understocked,100.04994009139708,83.19320873952702,0.0,16.856731351870053,"Store 26, Dept 54: 17% below reorder point - restock recommended"
33,22,A,Understocked,144.5279677082506,127.70144009649009,0.0,16.82652761176051,"Store 33, Dept 22: 12% below reorder point - restock recommended"
37,23,C,Understocked,171.02717030421545,154.65977634520544,0.0,16.367393959010002,"Store 37, Dept 23: 10% below reorder point - restock recommended"
44,42,C,Understocked,121.56618621404925,105.4232786044554,0.0,16.14290760959385,"Store 44, Dept 42: 13% below reorder point - restock recommended"
9,94,B,Understocked,4348.219898302468,4333.207923879037,0.0,15.011974423431639,"Store 9, Dept 94: 0% below reorder point - restock recommended"
30,20,C,Understocked,185.17003575031407,170.56883654349917,0.0,14.601199206814897,"Store 30, Dept 20: 8% below reorder point - restock recommended"
44,21,C,Understocked,1952.0054584246259,1938.1885237386414,0.0,13.816934685984506,"Store 44, Dept 21: 1% below reorder point - restock recommended"
38,20,C,Understocked,278.86393350222863,265.6135431832034,0.0,13.250390319025257,"Store 38, Dept 20: 5% below reorder point - restock recommended"
9,54,B,Understocked,185.50600157195836,173.39252350751863,0.0,12.113478064439732,"Store 9, Dept 54: 7% below reorder point - restock recommended"
3,49,B,Understocked,87.62757584928244,76.05767066823934,0.0,11.569905181043097,"Store 3, Dept 49: 13% below reorder point - restock recommended"
30,6,C,Understocked,127.50358013052076,116.16036778915596,0.0,11.343212341364804,"Store 30, Dept 6: 9% below reorder point - restock recommended"
17,45,B,Understocked,94.33293295026,84.42448045484387,0.0,9.908452495416128,"Store 17, Dept 45: 11% below reorder point - restock recommended"
38,59,C,Understocked,181.1406822207975,171.2553190629101,0.0,9.885363157887383,"Store 38, Dept 59: 5% below reorder point - restock recommended"
22,49,B,Understocked,122.05929318279976,112.61805221890427,0.0,9.441240963895495,"Store 22, Dept 49: 8% below reorder point - restock recommended"
35,54,B,Understocked,182.26799296129866,172.85437177206512,0.0,9.413621189233538,"Store 35, Dept 54: 5% below reorder point - restock recommended"
44,33,C,Understocked,61.15973335575198,52.302338463248155,0.0,8.857394892503827,"Store 44, Dept 33: 14% below reorder point - restock recommended"
38,28,C,Understocked,180.24155468469934,172.08664448980298,0.0,8.15491019489636,"Store 38, Dept 28: 5% below reorder point - restock recommended"
43,42,C,Understocked,453.3378845464427,445.5593164284845,0.0,7.778568117958173,"Store 43, Dept 42: 2% below reorder point - restock recommended"
40,28,A,Understocked,726.8191400810855,719.1624650989734,0.0,7.656674982112122,"Store 40, Dept 28: 1% below reorder point - restock recommended"
5,20,B,Understocked,3310.300619479114,3302.7118990465615,0.0,7.588720432552691,"Store 5, Dept 20: 0% below reorder point - restock recommended"
33,17,A,Understocked,608.9886760384485,601.7132532665129,0.0,7.2754227719356095,"Store 33, Dept 17: 1% below reorder point - restock recommended"
21,98,B,Understocked,550.2212664455292,543.3142808042646,0.0,6.906985641264555,"Store 21, Dept 98: 1% below reorder point - restock recommended"
8,24,A,Understocked,14599.084982508846,14593.05793289984,0.0,6.027049609007008,"Store 8, Dept 24: 0% below reorder point - restock recommended"
17,56,B,Understocked,22010.898133286137,22005.3396416247,0.0,5.558491661435255,"Store 17, Dept 56: 0% below reorder point - restock recommended"
28,41,A,Understocked,3715.7950205987954,3710.307906366477,0.0,5.487114232318618,"Store 28, Dept 41: 0% below reorder point - restock recommended"
16,35,B,Understocked,782.3870900370625,777.6051644669793,0.0,4.781925570083217,"Store 16, Dept 35: 1% below reorder point - restock recommended"
44,59,C,Understocked,230.70013453915402,226.8132809903123,0.0,3.8868535488417137,"Store 44, Dept 59: 2% below reorder point - restock recommended"
44,23,C,Understocked,75.05044420063909,71.28989498955787,0.0,3.7605492110812264,"Store 44, Dept 23: 5% below reorder point - restock recommended"
